business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,price_level
OPERATIONAL,"{'location': {'lat': 2.980757, 'lng': 101.4418038}, 'viewport': {'northeast': {'lat': 2.982168379892722, 'lng': 101.4431535298927}, 'southwest': {'lat': 2.979468720107278, 'lng': 101.4404538701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cikaro burger,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112050564941463923507"">A Google User</a>'], 'photo_reference': 'AW30NDzaZgo4h1xpaa_ovNyAejGRUgb4wvRllv8L_9Q_BxgiOiSTGYBGbel75rLhf2tQUC1GzPj1lTeMkVU53Z4lwjkdefmF6d61vAjM9MQA-gTJeLbKLCQ4v0wminoYQBOSOgqephb06HWyWWAAluc-ynTJ7HaJOjtsed88NHmXvcSaTjpH', 'width': 1080}]",ChIJIckiSpStzTERGTx42Jnq5os,"{'compound_code': 'XCJR+8P Port Klang, Selangor', 'global_code': '6PJ3XCJR+8P'}",3.0,ChIJIckiSpStzTERGTx42Jnq5os,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,Port Klang,
OPERATIONAL,"{'location': {'lat': 3.0019567, 'lng': 101.4433689}, 'viewport': {'northeast': {'lat': 3.003331529892722, 'lng': 101.4447093298927}, 'southwest': {'lat': 3.000631870107278, 'lng': 101.4420096701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ganesh Curry House & Catering,{'open_now': False},"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117284892670608216779"">A Google User</a>'], 'photo_reference': 'AW30NDwRQZBh5rqCOO7-b3l6k7aCi3Qjc7D-nLUNKKQYHWBY0CJbQeiOaumAe_Hogj5EvxwTaR61hxtyCmIhPK000zUTsu0PV8cef4-1Q47zUh5VP7-lJQNOZEYO2L7E7CAtHVFMu5NFJAIA8w2Js7Jz0RlaNbPXz_P-CZFED3dW7yKUDuUe', 'width': 1040}]",ChIJk-cGJGGrzTERDWMNTQmG5Uc,"{'compound_code': '2C2V+R8 Port Klang, Selangor', 'global_code': '6PM32C2V+R8'}",3.7,ChIJk-cGJGGrzTERDWMNTQmG5Uc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",109,"42, Jln Bayu Tinggi 8, Bandar Bukit Tinggi 2, Port Klang",
OPERATIONAL,"{'location': {'lat': 2.994682000000001, 'lng': 101.4432296}, 'viewport': {'northeast': {'lat': 2.996064979892723, 'lng': 101.4446550298927}, 'southwest': {'lat': 2.993365320107278, 'lng': 101.4419553701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Famous Gourmet Sdn Bhd,{'open_now': False},"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103713247029811634933"">Michael Kwan</a>'], 'photo_reference': 'AW30NDxVDD_7f33Jfqtc_Bd-SqacYfgWu44ZkAA3E0GiyV7Z_fgOJB83keIuFx_Nqq_OTy9MDmuxT0q13vLKJnFzn1TXK5UuSivfOpQkfrb4mECg2JlQ66xgMPum2KdP1OQ0VsLw5BZj_xPjZ2yzJe6zwm2jcYHo_jgdyajBrkOHuqNhcplh', 'width': 4032}]",ChIJ-VN6R-mtzTER0RkTvJ8Wzzc,"{'compound_code': 'XCVV+V7 Klang, Selangor', 'global_code': '6PJ3XCVV+V7'}",4.3,ChIJ-VN6R-mtzTER0RkTvJ8Wzzc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",86,"G-13, MTBBT2, Persiaran Batu Nilam 16, Bandar Bukit Tinggi 1, Klang",
OPERATIONAL,"{'location': {'lat': 2.9730992, 'lng': 101.460839}, 'viewport': {'northeast': {'lat': 2.974457679892722, 'lng': 101.4622003798927}, 'southwest': {'lat': 2.971758020107278, 'lng': 101.4595007201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurent,{'open_now': True},"[{'height': 1008, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102210683919753400915"">A Google User</a>'], 'photo_reference': 'AW30NDxhxTF36J3PhPkjyC-qAE1nIqkBEy8ZAsmipyccojTd7N3HI4Ihso-WvztXWJQa6sCZSfkgJ1JIW41n4vqEGyLXnttzEBZpWFByEXxshzQ3j7gO1snK8-n_sktRTGqoNXHnN0ileTHhl8QLF1zSHDpE3RuvLJf2lRZwCEtqxzXIMXCB', 'width': 756}]",ChIJqXCjZK2tzTERHxrjc8QcHEA,"{'compound_code': 'XFF6+68 Klang, Selangor', 'global_code': '6PJ3XFF6+68'}",0.0,ChIJqXCjZK2tzTERHxrjc8QcHEA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",0,"25, Jalan Jed 3, Bandar Parklands, Klang",
OPERATIONAL,"{'location': {'lat': 3.0059121, 'lng': 101.4408853}, 'viewport': {'northeast': {'lat': 3.007374329892722, 'lng': 101.4419506298927}, 'southwest': {'lat': 3.004674670107278, 'lng': 101.4392509701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,"KFC Lotus's Bukit Tinggi, Klang",{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107851127555464277075"">Robert Tan</a>'], 'photo_reference': 'AW30NDwx_i9GgU95S6M0vcVyLyG-rgZxYoS2XNAnTRp5tlNgWIDDvZen0ditVMRsOyHsYfypK1Gjfdcl6xvm32OYJey4NSgTb_dWm1MTJyG0HkNpqexNijk9UxBzi7LfiEbw4uP71LtdpXA0NsYnYMRxQ9ELBQp8vG9jLvc_Tb5wpCRSeXjJ', 'width': 4608}]",ChIJBdY1x4SszTERn06vQQzOHqo,"{'compound_code': '2C4R+99 Klang, Selangor', 'global_code': '6PM32C4R+99'}",3.3,ChIJBdY1x4SszTERn06vQQzOHqo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",238,"Lot 22, Ground Floor, Lotus's Klang, No. 1, Jalan Batu 2, 1/2, Jalan Langat, Klang",2.0
OPERATIONAL,"{'location': {'lat': 2.9980719, 'lng': 101.4436038}, 'viewport': {'northeast': {'lat': 2.999360229892722, 'lng': 101.4449818798927}, 'southwest': {'lat': 2.996660570107278, 'lng': 101.4422822201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,A.Muthu House Of Briyani,{'open_now': False},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104254061667903505913"">A Google User</a>'], 'photo_reference': 'AW30NDwvRFbax_EI30WWj4zp3QTPu0kMdaRkdvsFTe78txDBvL3tB3KXpXmzm0_ckhaulUS9hcaqJgLZMUPzzzR6pIv61Vdg7zNsrbxG1ilXShyUuKRfHu2u_hI4CnkmEqgAe9LBmJOfDfnMTARMd7cToCMZAeR_5sMJMndsEIXW_n3_FIxf', 'width': 1280}]",ChIJRcipc4eszTERsGARSzvqGA4,"{'compound_code': 'XCXV+6C Klang, Selangor', 'global_code': '6PJ3XCXV+6C'}",4.0,ChIJRcipc4eszTERsGARSzvqGA4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1129,"52, Lorong Batu Nilam 21B, Bandar Bukit Tinggi 2, Klang",2.0
OPERATIONAL,"{'location': {'lat': 2.9954757, 'lng': 101.4457657}, 'viewport': {'northeast': {'lat': 2.996801179892723, 'lng': 101.4470608798927}, 'southwest': {'lat': 2.994101520107278, 'lng': 101.4443612201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Sushi Akami,{'open_now': False},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104912563822310862576"">Ho Morino</a>'], 'photo_reference': 'AW30NDyjPPQYnHcHLx1NO8jlk3Iu1xKOJ9zZM3cKnLjXiXO8q5gRuDJlFtsU5Y8Mjf-MmfNG964XLMmwhoUOmLm___sCaB9P6t34inG45JP0gtr1P0r6JU3afu8zmwYWuwva9NlHNaQHEydSPZ-MzdNXiPOAR9LSQySBP67ujgXintSlYwS7', 'width': 720}]",ChIJi_YmyWKszTERqIEXC4MS63g,"{'compound_code': 'XCWW+58 Klang, Selangor', 'global_code': '6PJ3XCWW+58'}",3.9,ChIJi_YmyWKszTERqIEXC4MS63g,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",322,"47, Jalan Mahogani 5, Bandar Botanik, Klang",1.0
OPERATIONAL,"{'location': {'lat': 2.99423, 'lng': 101.44455}, 'viewport': {'northeast': {'lat': 2.995454629892722, 'lng': 101.4457228298927}, 'southwest': {'lat': 2.992754970107278, 'lng': 101.4430231701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Arena Foodcourt,{'open_now': False},"[{'height': 1493, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102777914819410859351"">khairur</a>'], 'photo_reference': 'AW30NDxRna8q-hgkL40kX2XiBYQzAaG1HFeZvahx3p9bfaobMtkF3D9qazYHYKG84cBHIReBVn3ZHGTcQ8CTA-4vQTno6MBvruPelgxAr60HOKZWQRAoMW1CukfC9s5tCqGRuTfk8Xybs0F0Xigx7n0Gv0rBIFPT-Ba4bVVLUQvPYxKR7v99', 'width': 1990}]",ChIJpcvj2XyszTERRekwbH6jbws,"{'compound_code': 'XCVV+MR Port Klang, Selangor', 'global_code': '6PJ3XCVV+MR'}",2.6,ChIJpcvj2XyszTERRekwbH6jbws,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",5,"Second Floor, S01, Aeon Bukit Tinggi Shopping Centre, No.1, Persiaran Batu Nilam 1/KS6, Bandar Bukit Tinggi 2, 41200 Klang, Selangor",
OPERATIONAL,"{'location': {'lat': 2.9949766, 'lng': 101.4442939}, 'viewport': {'northeast': {'lat': 2.996457229892722, 'lng': 101.4457779298927}, 'southwest': {'lat': 2.993757570107278, 'lng': 101.4430782701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Boat Noodle - AEON Bukit Tinggi,{'open_now': False},"[{'height': 1500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115628448262132489167"">A Google User</a>'], 'photo_reference': 'AW30NDwf3ukH6-I2DRSQXyn2JJxBVqAEn1nh0xIiOfl2K8Iryh3CSMS84jtgpTgCCAWbmkMmNPqkiiJxf6tmsHkre55SFgClJZsU48exV-WEUTDXsx1icm_Qp_9fxCMtrojPIlU_07xEUMVgOcqnCTRuVEIUl_Ob4xgiuHwcZIIIxT1-F_P5', 'width': 1500}]",ChIJax0OJH2szTER4zfCfj1sBd4,"{'compound_code': 'XCVV+XP Klang, Selangor', 'global_code': '6PJ3XCVV+XP'}",2.4,ChIJax0OJH2szTER4zfCfj1sBd4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",43,"F08, First Floor, AEON Bukit Tinggi Shopping Centre, Persiaran Batu Nilam 2, Bandar Bukit Tinggi 2, Klang",2.0
OPERATIONAL,"{'location': {'lat': 2.9980393, 'lng': 101.4435341}, 'viewport': {'northeast': {'lat': 2.999327929892722, 'lng': 101.4449120798927}, 'southwest': {'lat': 2.996628270107277, 'lng': 101.4422124201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Salad Atelier (Klang),{'open_now': False},"[{'height': 3812, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110378393626843601746"">A Google User</a>'], 'photo_reference': 'AW30NDwnr3Oi6L_URgALSdHlR-Rzyi8KTcea53oMPZjLJNc8gI5FEAnd6ATgaPqSAnKP2xnHzVaIrD0NDgyjZo1FavGxN9Ds4hjScPQJsBTahS257ETicpsO64DSsznLfMd-3hbYsltULgL4M5umXvrFyrAnOlwrewCFmaEgT6gq4YmnhRmv', 'width': 5710}]",ChIJTTSklbytzTERianQwXT2bVs,"{'compound_code': 'XCXV+6C Klang, Selangor', 'global_code': '6PJ3XCXV+6C'}",4.9,ChIJTTSklbytzTERianQwXT2bVs,GOOGLE,"['health', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",18,"50, Lorong Batu Nilam 21B, Bandar Bukit Tinggi 2, Klang",
OPERATIONAL,"{'location': {'lat': 3.008025, 'lng': 101.4383147}, 'viewport': {'northeast': {'lat': 3.009429279892723, 'lng': 101.4396427298927}, 'southwest': {'lat': 3.006729620107278, 'lng': 101.4369430701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restoran Miao San Yuan,{'open_now': False},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115424417982161681149"">Sumitra Devi</a>'], 'photo_reference': 'AW30NDzp1YlUkIvzu4ZVFhdJ7CdFtjtDy_tjC5jHKghwt5WO7yko_X5iFHZ_uIZaX3pzHKE6OuO5FE2PWs-4sclG7XxKvj2Txmxlgy_YNjy8WutBFPmLyxgPyFZc92jgiSyicCAFa672TM7J5EY7BtJnoOff3AlAFptZ10xA9821rResxMe1', 'width': 5312}]",ChIJCajm3JyszTERwbocSISUgdU,"{'compound_code': '2C5Q+68 Klang, Selangor', 'global_code': '6PM32C5Q+68'}",4.1,ChIJCajm3JyszTERwbocSISUgdU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",460,"41 & 43-00, 01, Jln Batu Nilam 1e, Bandar Bukit Tinggi 1, Klang",2.0
OPERATIONAL,"{'location': {'lat': 3.0063971, 'lng': 101.435448}, 'viewport': {'northeast': {'lat': 3.007840829892722, 'lng': 101.4367973798927}, 'southwest': {'lat': 3.005141170107278, 'lng': 101.4340977201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Tinggi Food Corner,,,ChIJR1GmyYKszTERhv99_rhpvug,"{'compound_code': '2C4P+H5 Klang, Selangor', 'global_code': '6PM32C4P+H5'}",0.0,ChIJR1GmyYKszTERhv99_rhpvug,GOOGLE,"['point_of_interest', 'establishment']",0,"27, Lorong Batu Nilam 10A, Bandar Bukit Tinggi 1, Klang",
OPERATIONAL,"{'location': {'lat': 3.0096625, 'lng': 101.4378877}, 'viewport': {'northeast': {'lat': 3.010951129892722, 'lng': 101.4392376798927}, 'southwest': {'lat': 3.008251470107278, 'lng': 101.4365380201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,ROYAL THAI KITCHEN,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108050063338738372451"">A Google User</a>'], 'photo_reference': 'AW30NDyxJRgiZcYe-X2Tx7uk0de2MBBdBAqI3_TPY0v8qNf41-WGuOynxkykR33CnHc6nN-fXjUFb1AyX-t5jdd3lbhxsYpGrQC8mohmbonGxfBo3HMqKudQoSZBfBkumYPanoCkLpsLPud29i3oWidwREm5WOWLbkURermkZdjPo1_WN68h', 'width': 4032}]",ChIJW8bARt61zTERvsBwL07Sn6A,"{'compound_code': '2C5Q+V5 Bandar Bukit Tinggi, Port Klang, Selangor', 'global_code': '6PM32C5Q+V5'}",4.2,ChIJW8bARt61zTERvsBwL07Sn6A,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",45,"MY Selangor Klang, 36, Lorong Batu Nilam 1d, Bandar Bukit Tinggi 1",
OPERATIONAL,"{'location': {'lat': 3.0075547, 'lng': 101.4367048}, 'viewport': {'northeast': {'lat': 3.008997679892722, 'lng': 101.4380428798927}, 'southwest': {'lat': 3.006298020107278, 'lng': 101.4353432201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Family Sushi Klang Bukit Tinggi,{'open_now': False},"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112647824037775543814"">tendo ikki</a>'], 'photo_reference': 'AW30NDxOqwQB3893q84uvHFTTlEcVj8FBfpucxjUi7od5iWoEAM3waTILKgSZmxcUA0y1tn-wr2dli0DpNEstLhhx4-7Mi4FmgxOrkF7mYXGXWmYxds5qJXaUDxpYg1nPJCKML11g9atBqnHwdx2fqpnji1nPoee2lv6Zm2_oAyINs3Mzo4w', 'width': 3968}]",ChIJlXUD2ZyszTER-czbfijlqOU,"{'compound_code': '2C5P+2M Klang, Selangor', 'global_code': '6PM32C5P+2M'}",3.6,ChIJlXUD2ZyszTER-czbfijlqOU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",496,"71 73, Jalan Batu Nilam 4, Bandar Bukit Tinggi 1, Klang",2.0
OPERATIONAL,"{'location': {'lat': 2.9981022, 'lng': 101.4436602}, 'viewport': {'northeast': {'lat': 2.999388729892722, 'lng': 101.4450391298927}, 'southwest': {'lat': 2.996689070107278, 'lng': 101.4423394701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,BBQ MA EUL CUP BAB Klang,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107407574178849270248"">Lee Seng</a>'], 'photo_reference': 'AW30NDwJrf1515i5ebPif_cQx3boyuhGsi2qIthjP7zVkRsfTNdyvZCTltkq5rFovZIf8ttfFzTlUcRD_eEmyUWYluMKaUqYbzaWPLw7AeevVNjam79ihywK008le46SelNAn_Hgv_QAxib9NDU6S9h6PutjWDd1chta4eG8Slkv9j3hfcI3', 'width': 4000}]",ChIJoWgpzMatzTERV0Ln9vfE46E,"{'compound_code': 'XCXV+6F Klang, Selangor', 'global_code': '6PJ3XCXV+6F'}",4.1,ChIJoWgpzMatzTERV0Ln9vfE46E,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",116,"52, Lorong Batu Nilam 21B, Bandar Bukit Tinggi 2, Klang",
OPERATIONAL,"{'location': {'lat': 3.0048089, 'lng': 101.4250529}, 'viewport': {'northeast': {'lat': 3.006194729892723, 'lng': 101.4264024798927}, 'southwest': {'lat': 3.003495070107278, 'lng': 101.4237028201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurant I.V.,{'open_now': False},"[{'height': 2368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104680397471968796435"">Ray Toh</a>'], 'photo_reference': 'AW30NDx1oxaJmBI5LcLxkZCwIoY2r9QmaIwevTcvgTp5mrZto3QP8jNRIu7bbfurJLhJZytko2n7TK3MXDE_yqUe4mrnw5YCaoyWnE_jcScLp1mrFJR9Wf1xLoTAkJw0a0lvGNlbtL7jE5thmQ6lgcRqcOEMhOaa3E1fqeNTTinHht8gHvTy', 'width': 4160}]",ChIJEwnv-XqrzTERm9gkIQYfcBE,"{'compound_code': '2C3G+W2 Port Klang, Selangor', 'global_code': '6PM32C3G+W2'}",4.0,ChIJEwnv-XqrzTERm9gkIQYfcBE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1545,"117, Jalan Pandamaran Jaya 62, Kawasan 10, Pelabuhan Klang",2.0
OPERATIONAL,"{'location': {'lat': 2.9912312, 'lng': 101.4509271}, 'viewport': {'northeast': {'lat': 2.992446379892722, 'lng': 101.4523351798927}, 'southwest': {'lat': 2.989746720107278, 'lng': 101.4496355201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Nyonya Food & Pastry Sdn Bhd,,,ChIJCbGZ9oitzTERujnhgv_zWpE,,0.0,ChIJCbGZ9oitzTERujnhgv_zWpE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",0,"XFR2+F9, Bandar Botanik, Klang",
